customer_id,signup_date,acquisition_channel
C112138,2025-09-14,Google Ads
C112139,2024-12-31,Influencer
C112140,2025-01-25,Meta Ads
C112141,2026-02-10,Meta Ads
C112142,2025-08-14,Meta Ads
C112143,2025-05-17,Organic
C112144,2025-04-12,Google Ads
C112145,2025-01-21,Influencer
C112146,2025-06-30,Referral
C112147,2025-09-10,Organic
C112148,2025-01-04,Meta Ads
C112149,2024-12-16,Organic
C112150,2026-01-30,Google Ads
C112151,2025-06-07,Meta Ads
C112152,2025-05-13,Organic
C112153,2025-05-04,Google Ads
C112154,2024-10-17,Organic
C112155,2025-10-22,Meta Ads
C112156,2025-06-20,Influencer
C112157,2025-06-10,Meta Ads
C112158,2025-05-29,Organic
C112159,2025-05-21,Meta Ads
C112160,2025-06-21,Organic
C112161,2024-10-29,Meta Ads
C112162,2025-09-25,Meta Ads
C112163,2025-09-04,Organic
C112164,2025-08-31,Meta Ads
C112165,2025-03-20,Meta Ads
C112166,2025-05-02,Organic
C112167,2025-12-12,Influencer
C112168,2024-11-28,Meta Ads
C112169,2024-10-15,Meta Ads
C112170,2025-03-31,Referral
C112171,2025-01-04,Influencer
C112172,2025-06-14,Meta Ads
C112173,2025-04-09,Meta Ads
C112174,2025-01-24,Meta Ads
C112175,2025-06-06,Google Ads
C112176,2025-09-14,Referral
C112177,2025-03-24,Meta Ads
C112178,2025-07-10,Referral
C112179,2025-08-07,Influencer
C112180,2025-06-03,Meta Ads
C112181,2025-05-22,Meta Ads
C112182,2025-03-18,Meta Ads
C112183,2025-05-02,Meta Ads
C112184,2025-06-19,Referral
C112185,2025-01-26,Influencer
C112186,2025-02-20,Google Ads
C112187,2025-01-18,Meta Ads
C112188,2025-10-23,Influencer
C112189,2025-11-18,Organic
C112190,2024-11-27,Organic
C112191,2025-07-27,Meta Ads
C112192,2025-06-22,Meta Ads
C112193,2025-09-15,Meta Ads
C112194,2025-01-10,Meta Ads
C112195,2025-11-29,Organic
C112196,2025-12-08,Influencer
C112197,2025-02-12,Google Ads
C112198,2024-12-23,Google Ads
C112199,2025-01-30,Google Ads
C112200,2025-01-08,Influencer
C112201,2025-12-02,Meta Ads
C112202,2025-09-16,Referral
C112203,2025-02-11,Google Ads
C112204,2024-11-05,Organic
C112205,2025-04-22,Influencer
C112206,2024-12-20,Meta Ads
C112207,2025-12-08,Referral
C112208,2025-10-10,Influencer
C112209,2026-01-22,Referral
C112210,2025-05-14,Google Ads
C112211,2024-11-30,Meta Ads
C112212,2025-10-31,Google Ads
C112213,2025-10-29,Referral
C112214,2025-12-20,Influencer
C112215,2025-09-07,Organic
C112216,2025-06-28,Meta Ads
C112217,2025-07-23,Influencer
C112218,2025-11-05,Google Ads
C112219,2024-10-10,Organic
C112220,2024-10-15,Influencer
C112221,2025-08-30,Organic
C112222,2025-06-22,Influencer
C112223,2025-08-04,Organic
C112224,2025-12-13,Influencer
C112225,2025-02-26,Influencer
C112226,2025-02-04,Google Ads
C112227,2025-01-19,Google Ads
C112228,2025-07-29,Meta Ads
C112229,2025-08-28,Meta Ads
C112230,2024-12-08,Referral
C112231,2025-01-09,Referral
C112232,2025-10-22,Meta Ads
C112233,2025-12-25,Organic
C112234,2025-10-01,Meta Ads
C112235,2026-02-09,Influencer
C112236,2025-04-11,Organic
C112237,2025-10-02,Organic
C112238,2025-06-24,Meta Ads
C112239,2025-06-03,Meta Ads
C112240,2025-08-22,Google Ads
C112241,2024-12-19,Organic
C112242,2024-12-19,Influencer
C112243,2025-04-30,Influencer
C112244,2025-04-22,Referral
C112245,2024-11-04,Influencer
C112246,2025-01-26,Influencer
C112247,2024-10-22,Influencer
C112248,2025-05-18,Google Ads
C112249,2025-03-12,Influencer
C112250,2025-10-15,Referral
C112251,2025-01-31,Influencer
C112252,2024-12-10,Influencer
C112253,2025-07-07,Meta Ads
C112254,2024-12-16,Meta Ads
C112255,2025-07-29,Google Ads
C112256,2025-08-15,Google Ads
C112257,2025-06-29,Meta Ads
C112258,2025-03-11,Meta Ads
C112259,2025-02-02,Organic
C112260,2025-01-24,Google Ads
C112261,2025-05-04,Meta Ads
C112262,2025-12-26,Meta Ads
C112263,2025-10-23,Meta Ads
C112264,2025-02-03,Meta Ads
C112265,2024-12-24,Meta Ads
C112266,2025-12-12,Organic
C112267,2025-07-02,Meta Ads
C112268,2024-11-27,Meta Ads
C112269,2025-03-31,Google Ads
C112270,2025-10-18,Influencer
C112271,2024-11-26,Meta Ads
C112272,2025-12-11,Meta Ads
C112273,2024-11-29,Meta Ads
C112274,2025-01-10,Google Ads
C112275,2025-09-01,Meta Ads
C112276,2025-08-18,Meta Ads
C112277,2025-11-12,Organic
C112278,2026-01-17,Influencer
C112279,2025-01-27,Meta Ads
C112280,2025-05-23,Google Ads
C112281,2025-02-22,Organic
C112282,2024-11-07,Meta Ads
C112283,2024-11-22,Organic
C112284,2025-10-14,Meta Ads
C112285,2026-01-03,Meta Ads
C112286,2025-11-21,Google Ads
C112287,2025-11-15,Meta Ads
C112288,2025-06-16,Google Ads
C112289,2025-12-02,Meta Ads
C112290,2026-02-02,Google Ads
C112291,2026-02-09,Meta Ads
C112292,2024-11-06,Meta Ads
C112293,2025-04-29,Referral
C112294,2025-06-15,Organic
C112295,2025-11-23,Google Ads
C112296,2025-12-04,Meta Ads
C112297,2025-01-25,Referral
C112298,2026-01-23,Influencer
C112299,2026-01-01,Google Ads
C112300,2025-02-13,Meta Ads
C112301,2024-12-09,Referral
C112302,2026-01-28,Google Ads
C112303,2024-12-20,Influencer
C112304,2024-12-19,Google Ads
C112305,2025-02-23,Meta Ads
C112306,2025-02-21,Organic
C112307,2024-12-22,Organic
C112308,2025-12-07,Meta Ads
C112309,2025-09-19,Organic
C112310,2024-10-05,Meta Ads
C112311,2024-10-23,Meta Ads
C112312,2025-12-24,Organic
C112313,2025-10-25,Meta Ads
C112314,2025-03-14,Meta Ads
C112315,2025-02-17,Organic
C112316,2026-01-07,Meta Ads
C112317,2025-05-04,Meta Ads
C112318,2026-01-17,Google Ads
C112319,2024-11-19,Organic
C112320,2024-11-08,Organic
C112321,2025-08-10,Google Ads
C112322,2024-12-19,Meta Ads
C112323,2025-02-10,Meta Ads
C112324,2025-04-03,Referral
C112325,2025-04-03,Organic
C112326,2025-09-01,Influencer
C112327,2024-10-12,Meta Ads
C112328,2025-01-25,Influencer
C112329,2025-02-01,Meta Ads
C112330,2025-03-12,Organic
C112331,2025-11-22,Meta Ads
C112332,2024-11-02,Google Ads
C112333,2025-03-12,Google Ads
C112334,2025-09-11,Meta Ads
C112335,2025-08-28,Influencer
C112336,2025-07-30,Meta Ads
C112337,2025-11-29,Influencer
C112338,2024-12-29,Influencer
C112339,2025-07-28,Meta Ads
C112340,2025-04-04,Meta Ads
C112341,2025-06-01,Meta Ads
C112342,2025-02-05,Meta Ads
C112343,2025-03-22,Meta Ads
C112344,2025-08-19,Organic
C112345,2025-09-09,Influencer
C112346,2024-11-19,Organic
C112347,2025-09-19,Influencer
C112348,2025-06-02,Referral
C112349,2025-12-15,Influencer
C112350,2024-10-06,Organic
C112351,2025-08-31,Google Ads
C112352,2025-01-03,Organic
C112353,2025-01-17,Meta Ads
C112354,2025-08-07,Referral
C112355,2025-01-27,Influencer
C112356,2025-02-22,Google Ads
C112357,2025-04-22,Influencer
C112358,2025-07-13,Google Ads
C112359,2025-02-26,Google Ads
C112360,2025-01-20,Influencer
C112361,2024-10-12,Organic
C112362,2025-01-08,Influencer
C112363,2025-06-08,Google Ads
C112364,2024-12-23,Influencer
C112365,2025-08-21,Organic
C112366,2025-09-22,Meta Ads
C112367,2025-09-10,Meta Ads
C112368,2026-01-04,Google Ads
C112369,2025-04-17,Google Ads
C112370,2025-06-08,Referral
C112371,2024-12-01,Google Ads
C112372,2025-11-03,Google Ads
C112373,2025-07-01,Influencer
C112374,2025-09-06,Google Ads
C112375,2025-07-04,Influencer
C112376,2025-09-25,Meta Ads
C112377,2025-06-01,Meta Ads
C112378,2024-10-23,Referral
C112379,2025-09-15,Organic
C112380,2024-11-14,Meta Ads
C112381,2024-11-05,Meta Ads
C112382,2025-06-13,Referral
C112383,2024-10-01,Influencer
C112384,2024-12-17,Influencer
C112385,2025-10-20,Organic
C112386,2025-03-11,Meta Ads
C112387,2024-12-17,Google Ads
C112388,2025-04-16,Influencer
C112389,2024-12-29,Referral
C112390,2025-07-01,Organic
C112391,2025-12-03,Google Ads
C112392,2025-06-12,Organic
C112393,2025-12-14,Google Ads
C112394,2025-06-08,Meta Ads
C112395,2025-08-30,Referral
C112396,2025-11-30,Google Ads
C112397,2025-12-14,Google Ads
C112398,2025-10-11,Influencer
C112399,2024-11-23,Google Ads
C112400,2025-02-02,Organic
C112401,2025-07-15,Google Ads
C112402,2025-05-12,Influencer
C112403,2024-12-30,Google Ads
C112404,2025-06-14,Influencer
C112405,2024-10-04,Organic
C112406,2025-05-25,Meta Ads
C112407,2025-01-04,Organic
C112408,2024-11-08,Meta Ads
C112409,2024-11-17,Organic
C112410,2025-07-24,Google Ads
C112411,2025-01-02,Organic
C112412,2025-05-15,Influencer
C112413,2025-09-01,Meta Ads
C112414,2025-08-31,Google Ads
C112415,2024-12-07,Google Ads
C112416,2024-10-29,Google Ads
C112417,2025-09-20,Google Ads
C112418,2024-11-13,Meta Ads
C112419,2025-09-14,Meta Ads
C112420,2025-07-07,Meta Ads
C112421,2025-11-07,Meta Ads
C112422,2024-12-18,Referral
C112423,2025-10-26,Organic
C112424,2024-12-05,Google Ads
C112425,2026-02-07,Influencer
C112426,2025-08-01,Referral
C112427,2025-12-05,Meta Ads
C112428,2026-01-30,Google Ads
C112429,2025-05-27,Influencer
C112430,2024-10-14,Google Ads
C112431,2025-06-27,Organic
C112432,2024-11-07,Influencer
C112433,2025-07-13,Organic
C112434,2026-01-07,Organic
C112435,2025-12-16,Meta Ads
C112436,2025-07-07,Google Ads
C112437,2024-10-17,Google Ads
C112438,2024-10-18,Google Ads
C112439,2025-01-19,Meta Ads
C112440,2025-05-10,Google Ads
C112441,2025-10-21,Meta Ads
C112442,2026-02-07,Organic
C112443,2025-02-26,Influencer
C112444,2025-08-10,Referral
C112445,2026-01-23,Referral
C112446,2025-02-23,Meta Ads
C112447,2025-01-31,Meta Ads
C112448,2026-01-28,Google Ads
C112449,2025-08-29,Meta Ads
C112450,2025-11-18,Organic
C112451,2025-07-29,Referral
C112452,2026-01-24,Organic
C112453,2025-09-11,Organic
C112454,2025-06-22,Google Ads
C112455,2025-10-02,Organic
C112456,2025-07-13,Organic
C112457,2024-11-03,Meta Ads
C112458,2025-11-24,Meta Ads
C112459,2025-02-28,Google Ads
C112460,2025-02-17,Meta Ads
C112461,2025-10-15,Google Ads
C112462,2025-02-26,Influencer
C112463,2025-05-12,Meta Ads
C112464,2025-11-17,Google Ads
C112465,2025-09-20,Meta Ads
C112466,2025-12-27,Meta Ads
C112467,2025-01-22,Meta Ads
C112468,2025-06-20,Influencer
C112469,2025-09-05,Organic
C112470,2024-12-30,Meta Ads
C112471,2026-01-11,Google Ads
C112472,2025-01-13,Meta Ads
C112473,2024-10-25,Organic
C112474,2025-06-27,Meta Ads
C112475,2026-01-09,Meta Ads
C112476,2026-02-03,Meta Ads
C112477,2025-12-13,Meta Ads
C112478,2026-02-02,Influencer
C112479,2025-07-29,Meta Ads
C112480,2025-09-07,Referral
C112481,2026-01-10,Meta Ads
C112482,2025-12-04,Google Ads
C112483,2024-10-16,Meta Ads
C112484,2025-02-18,Google Ads
C112485,2025-08-27,Influencer
C112486,2026-02-12,Google Ads
C112487,2025-11-09,Referral
C112488,2025-09-14,Referral
C112489,2024-11-19,Meta Ads
C112490,2024-11-08,Meta Ads
C112491,2024-12-08,Meta Ads
C112492,2025-05-21,Organic
C112493,2026-01-09,Meta Ads
C112494,2025-11-03,Google Ads
C112495,2025-04-14,Meta Ads
C112496,2024-12-24,Google Ads
C112497,2025-11-16,Meta Ads
C112498,2024-10-29,Meta Ads
C112499,2025-06-24,Meta Ads
C112500,2025-07-12,Influencer
C112501,2026-01-17,Meta Ads
C112502,2024-10-09,Influencer
C112503,2025-05-23,Organic
C112504,2025-01-02,Meta Ads
C112505,2026-01-13,Google Ads
C112506,2025-11-16,Meta Ads
C112507,2026-02-07,Meta Ads
C112508,2025-09-09,Referral
C112509,2025-01-01,Google Ads
C112510,2025-02-08,Google Ads
C112511,2026-01-26,Google Ads
C112512,2025-05-03,Google Ads
C112513,2025-08-20,Organic
C112514,2025-05-03,Google Ads
C112515,2025-11-21,Meta Ads
C112516,2025-09-25,Meta Ads
C112517,2025-11-24,Meta Ads
C112518,2024-10-16,Google Ads
C112519,2025-10-05,Google Ads
C112520,2025-12-30,Meta Ads
C112521,2025-10-29,Meta Ads
C112522,2025-06-06,Meta Ads
C112523,2025-12-03,Google Ads
C112524,2025-09-18,Google Ads
C112525,2025-03-29,Google Ads
C112526,2025-09-27,Organic
C112527,2024-10-18,Referral
C112528,2024-12-12,Meta Ads
C112529,2024-10-03,Organic
C112530,2025-05-24,Meta Ads
C112531,2026-01-28,Referral
C112532,2025-02-21,Meta Ads
C112533,2025-06-08,Google Ads
C112534,2024-10-29,Influencer
C112535,2025-01-01,Meta Ads
C112536,2025-03-01,Google Ads
C112537,2025-07-11,Meta Ads
C112538,2026-01-01,Influencer
C112539,2025-09-02,Influencer
C112540,2025-10-16,Influencer
C112541,2025-05-19,Meta Ads
C112542,2026-02-06,Influencer
C112543,2026-02-04,Meta Ads
C112544,2026-01-01,Meta Ads
C112545,2025-03-21,Organic
C112546,2026-01-03,Google Ads
C112547,2024-10-10,Influencer
C112548,2025-08-28,Meta Ads
C112549,2025-02-01,Referral
C112550,2024-10-12,Organic
C112551,2025-07-01,Organic
C112552,2024-11-21,Google Ads
C112553,2025-08-24,Influencer
C112554,2025-10-08,Influencer
C112555,2024-12-01,Meta Ads
C112556,2025-08-19,Meta Ads
C112557,2025-02-20,Influencer
C112558,2025-06-06,Organic
C112559,2025-08-18,Organic
C112560,2026-01-27,Google Ads
C112561,2024-12-01,Meta Ads
C112562,2025-03-14,Influencer
C112563,2025-09-08,Google Ads
C112564,2025-02-10,Meta Ads
C112565,2025-07-07,Google Ads
C112566,2024-11-16,Influencer
C112567,2025-07-15,Meta Ads
C112568,2025-10-15,Organic
C112569,2025-02-05,Meta Ads
C112570,2025-11-22,Meta Ads
C112571,2025-02-01,Meta Ads
C112572,2025-09-16,Google Ads
C112573,2025-11-29,Meta Ads
C112574,2024-10-17,Meta Ads
C112575,2025-02-26,Meta Ads
C112576,2025-12-20,Google Ads
C112577,2025-09-04,Meta Ads
C112578,2025-09-28,Meta Ads
C112579,2025-07-13,Google Ads
C112580,2025-01-21,Influencer
C112581,2024-10-30,Influencer
C112582,2025-04-29,Google Ads
C112583,2025-06-02,Google Ads
C112584,2025-07-17,Google Ads
C112585,2025-10-11,Meta Ads
C112586,2025-04-21,Influencer
C112587,2025-04-14,Meta Ads
C112588,2025-03-01,Google Ads
C112589,2025-12-06,Referral
C112590,2025-12-06,Meta Ads
C112591,2025-05-13,Influencer
C112592,2024-12-17,Organic
C112593,2025-03-19,Meta Ads
C112594,2025-08-10,Organic
C112595,2025-05-15,Meta Ads
C112596,2025-06-20,Meta Ads
C112597,2025-02-02,Google Ads
C112598,2025-07-17,Meta Ads
C112599,2025-07-15,Referral
C112600,2025-03-10,Organic
C112601,2025-09-27,Organic
C112602,2025-07-31,Meta Ads
C112603,2024-10-04,Google Ads
C112604,2025-02-02,Meta Ads
C112605,2026-01-20,Influencer
C112606,2025-01-28,Google Ads
C112607,2025-11-14,Meta Ads
C112608,2025-06-02,Meta Ads
C112609,2025-07-30,Meta Ads
C112610,2025-10-31,Meta Ads
C112611,2026-01-07,Google Ads
C112612,2025-02-06,Organic
C112613,2025-09-24,Google Ads
C112614,2025-03-28,Influencer
C112615,2025-04-14,Meta Ads
C112616,2025-01-15,Meta Ads
C112617,2025-07-13,Influencer
C112618,2025-09-18,Referral
C112619,2025-12-30,Google Ads
C112620,2026-01-23,Influencer
C112621,2024-12-31,Meta Ads
C112622,2025-06-09,Influencer
C112623,2025-11-01,Organic
C112624,2025-01-23,Organic
C112625,2025-07-21,Influencer
C112626,2025-09-05,Organic
C112627,2025-04-07,Meta Ads
C112628,2025-09-27,Organic
C112629,2024-12-30,Organic
C112630,2026-02-01,Google Ads
C112631,2025-06-17,Meta Ads
C112632,2025-02-22,Google Ads
C112633,2024-10-29,Meta Ads
C112634,2025-09-11,Google Ads
C112635,2025-12-01,Google Ads
C112636,2025-10-07,Google Ads
C112637,2026-01-07,Organic
C112638,2025-07-20,Google Ads
C112639,2025-01-11,Organic
C112640,2025-03-23,Organic
C112641,2025-01-17,Organic
C112642,2025-04-05,Influencer
C112643,2025-05-14,Referral
C112644,2025-05-17,Referral
C112645,2025-09-01,Meta Ads
C112646,2025-06-14,Meta Ads
C112647,2025-06-23,Google Ads
C112648,2025-12-18,Google Ads
C112649,2025-09-09,Meta Ads
C112650,2025-09-20,Meta Ads
C112651,2026-01-07,Meta Ads
C112652,2025-01-23,Organic
C112653,2024-10-19,Influencer
C112654,2025-02-22,Organic
C112655,2025-05-15,Google Ads
C112656,2025-10-15,Meta Ads
C112657,2025-02-17,Google Ads
C112658,2025-05-24,Meta Ads
C112659,2025-05-22,Meta Ads
C112660,2025-05-22,Google Ads
C112661,2025-11-20,Meta Ads
C112662,2025-11-28,Influencer
C112663,2024-11-29,Influencer
C112664,2025-12-24,Influencer
C112665,2025-10-07,Organic
C112666,2024-11-28,Organic
C112667,2024-10-14,Influencer
C112668,2024-12-20,Google Ads
C112669,2025-04-28,Influencer
C112670,2024-12-08,Organic
C112671,2025-04-11,Meta Ads
C112672,2026-01-08,Meta Ads
C112673,2024-11-10,Google Ads
C112674,2024-10-14,Google Ads
C112675,2024-11-27,Meta Ads
C112676,2024-10-02,Google Ads
C112677,2025-04-18,Google Ads
C112678,2025-03-14,Influencer
C112679,2025-02-24,Meta Ads
C112680,2025-12-20,Influencer
C112681,2024-12-11,Organic
C112682,2025-10-21,Meta Ads
C112683,2025-04-21,Referral
C112684,2025-06-16,Google Ads
C112685,2025-01-19,Meta Ads
C112686,2024-11-30,Meta Ads
C112687,2025-10-15,Organic
C112688,2025-11-27,Meta Ads
C112689,2025-01-14,Referral
C112690,2025-04-30,Influencer
C112691,2024-11-03,Organic
C112692,2025-06-26,Google Ads
C112693,2025-11-12,Influencer
C112694,2025-06-23,Influencer
C112695,2026-01-03,Referral
C112696,2025-04-14,Organic
C112697,2024-11-08,Organic
C112698,2026-01-19,Meta Ads
C112699,2025-08-21,Referral
C112700,2024-11-26,Meta Ads
C112701,2025-12-11,Google Ads
C112702,2025-11-27,Google Ads
C112703,2025-09-28,Organic
C112704,2025-12-22,Influencer
C112705,2025-04-06,Google Ads
C112706,2025-09-22,Meta Ads
C112707,2024-12-18,Google Ads
C112708,2025-04-10,Meta Ads
C112709,2025-07-23,Referral
C112710,2025-06-30,Meta Ads
C112711,2025-10-02,Influencer
C112712,2025-04-22,Influencer
C112713,2025-12-16,Referral
C112714,2025-08-14,Referral
C112715,2025-09-10,Meta Ads
C112716,2025-06-14,Influencer
C112717,2024-11-13,Influencer
C112718,2025-04-20,Google Ads
C112719,2025-07-25,Organic
C112720,2025-06-21,Meta Ads
C112721,2025-12-25,Organic
C112722,2025-12-26,Meta Ads
C112723,2025-02-12,Influencer
C112724,2026-01-25,Meta Ads
C112725,2025-05-10,Google Ads
C112726,2025-03-02,Influencer
C112727,2025-02-09,Meta Ads
C112728,2025-10-14,Meta Ads
C112729,2025-08-21,Meta Ads
C112730,2024-10-31,Google Ads
C112731,2025-06-13,Google Ads
C112732,2025-10-03,Organic
C112733,2025-11-01,Meta Ads
C112734,2025-04-13,Influencer
C112735,2025-01-18,Influencer
C112736,2025-12-12,Referral
C112737,2025-12-21,Meta Ads
C112738,2025-12-26,Meta Ads
C112739,2025-02-15,Influencer
C112740,2024-11-15,Influencer
C112741,2025-01-01,Influencer
C112742,2025-02-08,Influencer
C112743,2025-06-06,Organic
C112744,2025-10-02,Organic
C112745,2025-12-30,Google Ads
C112746,2025-01-11,Meta Ads
C112747,2025-03-26,Meta Ads
C112748,2024-10-25,Organic
C112749,2025-12-22,Google Ads
C112750,2025-07-17,Meta Ads
C112751,2024-11-27,Meta Ads
C112752,2024-10-30,Meta Ads
C112753,2024-11-10,Influencer
C112754,2025-01-04,Influencer
C112755,2025-10-03,Influencer
C112756,2024-10-26,Referral
C112757,2025-11-12,Google Ads
C112758,2025-09-24,Meta Ads
C112759,2026-02-06,Organic
C112760,2024-12-15,Meta Ads
C112761,2025-07-01,Google Ads
C112762,2025-06-18,Meta Ads
C112763,2024-12-04,Referral
C112764,2024-12-09,Meta Ads
C112765,2025-03-03,Meta Ads
C112766,2025-07-19,Google Ads
C112767,2024-11-27,Referral
C112768,2025-07-27,Meta Ads
C112769,2026-02-03,Meta Ads
C112770,2026-01-04,Meta Ads
C112771,2025-03-15,Organic
C112772,2025-12-30,Influencer
C112773,2025-03-06,Organic
C112774,2025-12-25,Influencer
C112775,2026-01-27,Referral
C112776,2024-10-31,Referral
C112777,2025-04-09,Organic
C112778,2025-04-02,Google Ads
C112779,2024-10-08,Organic
C112780,2025-07-29,Meta Ads
C112781,2025-11-17,Organic
C112782,2024-12-30,Meta Ads
C112783,2025-05-14,Organic
C112784,2025-05-16,Influencer
C112785,2025-05-13,Google Ads
C112786,2025-07-14,Organic
C112787,2025-03-10,Organic
C112788,2025-01-04,Influencer
C112789,2025-06-03,Meta Ads
C112790,2025-09-04,Influencer
C112791,2025-06-07,Referral
C112792,2025-05-21,Meta Ads
C112793,2025-08-14,Meta Ads
C112794,2025-07-25,Organic
C112795,2024-12-25,Meta Ads
C112796,2026-02-08,Google Ads
C112797,2025-02-23,Influencer
C112798,2025-06-08,Meta Ads
C112799,2026-01-11,Meta Ads
C112800,2025-10-27,Meta Ads
C112801,2025-05-10,Meta Ads
C112802,2025-02-28,Meta Ads
C112803,2025-08-28,Referral
C112804,2025-12-28,Google Ads
C112805,2024-12-29,Google Ads
C112806,2025-06-29,Influencer
C112807,2025-11-19,Meta Ads
C112808,2024-11-06,Meta Ads
C112809,2024-10-22,Meta Ads
C112810,2025-01-06,Influencer
C112811,2025-02-12,Meta Ads
C112812,2025-10-05,Google Ads
C112813,2025-12-02,Google Ads
C112814,2025-09-05,Influencer
C112815,2025-01-10,Influencer
C112816,2024-11-06,Organic
C112817,2025-11-25,Meta Ads
C112818,2024-11-27,Google Ads
C112819,2025-07-27,Meta Ads
C112820,2025-11-24,Meta Ads
C112821,2025-06-19,Influencer
C112822,2025-09-30,Google Ads
C112823,2024-10-02,Google Ads
C112824,2025-04-10,Google Ads
C112825,2024-12-06,Influencer
C112826,2025-06-13,Influencer
C112827,2025-07-22,Meta Ads
C112828,2025-01-29,Meta Ads
C112829,2025-06-17,Meta Ads
C112830,2024-12-08,Influencer
C112831,2025-06-20,Meta Ads
C112832,2026-01-10,Meta Ads
C112833,2025-09-30,Google Ads
C112834,2025-02-27,Meta Ads
C112835,2025-09-20,Referral
C112836,2025-11-22,Organic
C112837,2025-07-19,Meta Ads
C112838,2025-08-20,Meta Ads
C112839,2025-08-26,Google Ads
C112840,2024-10-31,Google Ads
C112841,2025-02-20,Meta Ads
C112842,2025-01-18,Organic
C112843,2025-01-23,Influencer
C112844,2025-03-18,Google Ads
C112845,2025-10-16,Meta Ads
C112846,2025-02-22,Meta Ads
C112847,2025-03-23,Meta Ads
C112848,2025-07-16,Google Ads
C112849,2025-04-13,Meta Ads
C112850,2025-03-29,Google Ads
C112851,2025-03-25,Meta Ads
C112852,2025-07-17,Organic
C112853,2025-09-21,Influencer
C112854,2024-10-24,Meta Ads
C112855,2025-12-26,Google Ads
C112856,2025-07-12,Meta Ads
C112857,2024-10-23,Meta Ads
C112858,2025-04-06,Meta Ads
C112859,2025-07-02,Influencer
C112860,2025-12-04,Meta Ads
C112861,2026-01-09,Influencer
C112862,2025-12-19,Meta Ads
C112863,2024-11-17,Meta Ads
C112864,2025-04-14,Meta Ads
C112865,2025-11-11,Google Ads
C112866,2025-07-11,Meta Ads
C112867,2024-12-17,Google Ads
C112868,2025-09-27,Google Ads
C112869,2024-12-24,Meta Ads
C112870,2025-10-26,Referral
C112871,2024-10-26,Meta Ads
C112872,2025-02-03,Meta Ads
C112873,2025-03-15,Influencer
