order_id,order_date,customer_id,city,state,zone,pincode,category,payment_mode,courier_partner,acquisition_channel,order_status,gross_order_value,discount_amount,delivery_fee_charged,product_cost,forward_shipping_cost,rto_shipping_cost,net_order_value,net_revenue,delivery_revenue,cogs_effective,shipping_cost,payment_cost,contribution_margin,is_loss,value_band
BB515756,2025-09-18,C100801,Pune,Maharashtra,Tier2,110442,Home Cleaning,Prepaid,ZipEx,Meta Ads,Cancelled,592.0,134.0,49.0,444.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300-499
BB521050,2026-01-17,C106834,Pune,Maharashtra,Tier2,110442,Household Staples,Prepaid,BharatShip,Organic,RTO,521.0,123.0,49.0,420.0,99.0,153.0,398.0,0.0,0.0,63.0,252.0,0.0,-315.0,True,300-499
BB525786,2026-01-23,C114646,Ranchi,Jharkhand,Tier3,110736,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,515.0,24.0,49.0,342.0,94.0,0.0,491.0,491.0,49.0,342.0,94.0,25.0,79.0,False,300-499
BB513244,2025-05-26,C108502,Bhagalpur,Bihar,Tier3,110813,Skincare,COD,BharatShip,Referral,Delivered,758.0,29.0,0.0,304.0,86.0,0.0,729.0,729.0,0.0,304.0,86.0,25.0,314.0,False,700-999
BB513868,2025-08-14,C104469,Indore,Madhya Pradesh,Tier2,110631,Haircare,COD,BharatShip,Google Ads,Delivered,696.0,243.0,49.0,370.0,82.0,0.0,453.0,453.0,49.0,370.0,82.0,25.0,25.0,False,300-499
BB505561,2025-11-18,C108223,Chennai,Tamil Nadu,Metro,110393,Household Staples,Prepaid,ZipEx,Organic,Delivered,188.0,33.0,49.0,152.0,65.0,0.0,155.0,155.0,49.0,152.0,65.0,4.08,-17.08,True,Under 300
BB522306,2025-05-12,C106840,Chennai,Tamil Nadu,Metro,110365,Skincare,COD,SwiftLogix,Meta Ads,Delivered,1049.0,23.0,0.0,479.0,67.0,0.0,1026.0,1026.0,0.0,479.0,67.0,25.0,455.0,False,1000+
BB500653,2025-07-22,C103703,Bengaluru,Karnataka,Metro,110064,Skincare,COD,ZipEx,Meta Ads,Delivered,564.0,124.0,49.0,246.0,54.0,0.0,440.0,440.0,49.0,246.0,54.0,25.0,164.0,False,300-499
BB510804,2025-06-15,C109679,Hyderabad,Telangana,Metro,110330,Home Cleaning,COD,SwiftLogix,Referral,Delivered,480.0,92.0,49.0,339.0,57.0,0.0,388.0,388.0,49.0,339.0,57.0,25.0,16.0,False,300-499
BB525798,2025-04-26,C114381,Hyderabad,Telangana,Metro,110323,Household Staples,COD,BharatShip,Referral,Delivered,149.0,14.0,49.0,124.0,55.0,0.0,135.0,135.0,49.0,124.0,55.0,25.0,-20.0,True,Under 300
BB522626,2025-06-15,C109638,Jaipur,Rajasthan,Tier2,110498,Baby Care,COD,BharatShip,Meta Ads,Delivered,1201.0,150.0,0.0,833.0,98.0,0.0,1051.0,1051.0,0.0,833.0,98.0,25.0,95.0,False,1000+
BB520013,2025-09-03,C105507,Hyderabad,Telangana,Metro,110302,Skincare,COD,SwiftLogix,Organic,Delivered,418.0,62.0,49.0,163.0,53.0,0.0,356.0,356.0,49.0,163.0,53.0,25.0,164.0,False,300-499
BB536556,2025-12-01,C113887,Delhi,Delhi,Metro,110211,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,268.0,32.0,49.0,215.0,55.0,0.0,236.0,236.0,49.0,215.0,55.0,5.7,9.3,False,Under 300
BB507940,2025-11-13,C106834,Guwahati,Assam,Tier3,110659,Baby Care,COD,BharatShip,Organic,Delivered,1204.0,122.0,0.0,787.0,105.0,0.0,1082.0,1082.0,0.0,787.0,105.0,25.0,165.0,False,1000+
BB529387,2025-04-01,C103448,Jaipur,Rajasthan,Tier2,110477,Haircare,COD,BharatShip,Meta Ads,Delivered,491.0,42.0,49.0,244.0,103.0,0.0,449.0,449.0,49.0,244.0,103.0,25.0,126.0,False,300-499
BB522845,2025-04-06,C104253,Bengaluru,Karnataka,Metro,110001,Skincare,Prepaid,ZipEx,Google Ads,Delivered,518.0,107.0,49.0,222.0,75.0,0.0,411.0,411.0,49.0,222.0,75.0,9.2,153.8,False,300-499
BB505147,2025-12-07,C115477,Bengaluru,Karnataka,Metro,110057,Haircare,COD,SwiftLogix,Organic,Delivered,533.0,25.0,0.0,288.0,42.0,0.0,508.0,508.0,0.0,288.0,42.0,25.0,153.0,False,500-699
BB514143,2025-05-02,C101393,Bhagalpur,Bihar,Tier3,110841,Haircare,COD,SwiftLogix,Meta Ads,Delivered,801.0,135.0,0.0,423.0,121.0,0.0,666.0,666.0,0.0,423.0,121.0,25.0,97.0,False,500-699
BB510221,2025-10-15,C107406,Bengaluru,Karnataka,Metro,110085,Household Staples,COD,SwiftLogix,Google Ads,Delivered,682.0,41.0,0.0,611.0,71.0,0.0,641.0,641.0,0.0,611.0,71.0,25.0,-66.0,True,500-699
BB538251,2026-01-19,C113789,Bengaluru,Karnataka,Metro,110008,Baby Care,COD,BharatShip,Referral,RTO,1314.0,499.0,0.0,778.0,52.0,81.0,815.0,0.0,0.0,116.69999999999999,133.0,0.0,-249.7,True,700-999
BB503235,2025-11-03,C108615,Lucknow,Uttar Pradesh,Tier2,110554,Skincare,COD,ZipEx,Organic,Delivered,315.0,56.0,49.0,158.0,92.0,0.0,259.0,259.0,49.0,158.0,92.0,25.0,33.0,False,Under 300
BB527209,2026-03-06,C107889,Mumbai,Maharashtra,Metro,110099,Haircare,COD,ZipEx,Organic,Delivered,723.0,67.0,0.0,400.0,66.0,0.0,656.0,656.0,0.0,400.0,66.0,25.0,165.0,False,500-699
BB529011,2025-07-16,C106411,Indore,Madhya Pradesh,Tier2,110624,Skincare,Prepaid,SwiftLogix,Influencer,Delivered,1016.0,130.0,0.0,425.0,95.0,0.0,886.0,886.0,0.0,425.0,95.0,17.72,348.28,False,700-999
BB537245,2025-04-13,C102653,Indore,Madhya Pradesh,Tier2,110645,Home Cleaning,COD,ZipEx,Influencer,RTO,680.0,158.0,0.0,480.0,85.0,132.0,522.0,0.0,0.0,72.0,217.0,0.0,-289.0,True,500-699
BB535502,2025-08-05,C107449,Jaipur,Rajasthan,Tier2,110512,Haircare,Prepaid,BharatShip,Organic,Delivered,297.0,12.0,49.0,155.0,85.0,0.0,285.0,285.0,49.0,155.0,85.0,6.68,87.32,False,Under 300
BB531505,2025-07-28,C104754,Bengaluru,Karnataka,Metro,110092,Haircare,COD,SwiftLogix,Organic,RTO,596.0,73.0,0.0,275.0,80.0,124.0,523.0,0.0,0.0,41.25,204.0,0.0,-245.25,True,500-699
BB524877,2025-08-28,C114465,Siliguri,West Bengal,Tier3,110743,Household Staples,COD,BharatShip,Organic,Delivered,574.0,69.0,0.0,439.0,128.0,0.0,505.0,505.0,0.0,439.0,128.0,25.0,-87.0,True,500-699
BB517153,2026-02-17,C106869,Pune,Maharashtra,Tier2,110421,Baby Care,COD,BharatShip,Meta Ads,Delivered,804.0,115.0,0.0,437.0,99.0,0.0,689.0,689.0,0.0,437.0,99.0,25.0,128.0,False,500-699
BB521527,2025-07-27,C105502,Siliguri,West Bengal,Tier3,110771,Skincare,COD,SwiftLogix,Meta Ads,Delivered,633.0,116.0,0.0,296.0,112.0,0.0,517.0,517.0,0.0,296.0,112.0,25.0,84.0,False,500-699
BB525907,2025-09-26,C108359,Bengaluru,Karnataka,Metro,110022,Household Staples,COD,ZipEx,Meta Ads,Delivered,595.0,69.0,0.0,509.0,78.0,0.0,526.0,526.0,0.0,509.0,78.0,25.0,-86.0,True,500-699
BB520914,2025-05-01,C112695,Mumbai,Maharashtra,Metro,110113,Home Cleaning,Prepaid,SwiftLogix,Referral,Delivered,326.0,90.0,49.0,239.0,64.0,0.0,236.0,236.0,49.0,239.0,64.0,5.7,-23.7,True,Under 300
BB503703,2025-10-10,C103451,Bengaluru,Karnataka,Metro,110043,Household Staples,COD,SwiftLogix,Google Ads,Delivered,328.0,16.0,49.0,278.0,62.0,0.0,312.0,312.0,49.0,278.0,62.0,25.0,-4.0,True,300-499
BB539051,2026-03-07,C109368,Bengaluru,Karnataka,Metro,110064,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,214.0,17.0,49.0,148.0,71.0,0.0,197.0,197.0,49.0,148.0,71.0,25.0,2.0,False,Under 300
BB534937,2026-01-08,C111170,Ranchi,Jharkhand,Tier3,110708,Skincare,COD,BharatShip,Google Ads,Cancelled,1361.0,206.0,0.0,677.0,0.0,0.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1000+
BB535168,2025-05-04,C112839,Bengaluru,Karnataka,Metro,110092,Haircare,Prepaid,ZipEx,Google Ads,Delivered,948.0,39.0,0.0,521.0,61.0,0.0,909.0,909.0,0.0,521.0,61.0,18.18,308.82,False,700-999
BB530249,2025-07-01,C109383,Indore,Madhya Pradesh,Tier2,110638,Home Cleaning,COD,BharatShip,Google Ads,Delivered,843.0,26.0,0.0,633.0,97.0,0.0,817.0,817.0,0.0,633.0,97.0,25.0,62.0,False,700-999
BB519107,2025-09-19,C110299,Jaipur,Rajasthan,Tier2,110519,Skincare,COD,BharatShip,Google Ads,Delivered,840.0,8.0,0.0,381.0,94.0,0.0,832.0,832.0,0.0,381.0,94.0,25.0,332.0,False,700-999
BB502574,2026-02-24,C104777,Kochi,Kerala,Tier2,110610,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,398.0,34.0,49.0,320.0,94.0,0.0,364.0,364.0,49.0,320.0,94.0,8.26,-9.26,True,300-499
BB531781,2026-01-02,C105647,Hyderabad,Telangana,Metro,110302,Home Cleaning,COD,SwiftLogix,Google Ads,Delivered,894.0,60.0,0.0,621.0,60.0,0.0,834.0,834.0,0.0,621.0,60.0,25.0,128.0,False,700-999
BB519880,2026-02-02,C104803,Bengaluru,Karnataka,Metro,110022,Baby Care,COD,SwiftLogix,Influencer,Delivered,851.0,61.0,0.0,528.0,57.0,0.0,790.0,790.0,0.0,528.0,57.0,25.0,180.0,False,700-999
BB520370,2025-12-08,C100687,Mumbai,Maharashtra,Metro,110106,Skincare,COD,ZipEx,Influencer,Delivered,149.0,12.0,49.0,59.0,61.0,0.0,137.0,137.0,49.0,59.0,61.0,25.0,41.0,False,Under 300
BB505558,2026-01-12,C102199,Bengaluru,Karnataka,Metro,110078,Baby Care,Prepaid,ZipEx,Influencer,Delivered,861.0,117.0,0.0,587.0,68.0,0.0,744.0,744.0,0.0,587.0,68.0,14.88,74.12,False,700-999
BB535494,2026-02-16,C106357,Hyderabad,Telangana,Metro,110316,Household Staples,COD,BharatShip,Influencer,Delivered,149.0,44.0,49.0,127.0,73.0,0.0,105.0,105.0,49.0,127.0,73.0,25.0,-71.0,True,Under 300
BB510437,2025-12-07,C111036,Kochi,Kerala,Tier2,110596,Skincare,COD,SwiftLogix,Google Ads,Delivered,661.0,172.0,49.0,284.0,70.0,0.0,489.0,489.0,49.0,284.0,70.0,25.0,159.0,False,300-499
BB502747,2025-05-17,C113389,Hyderabad,Telangana,Metro,110295,Skincare,COD,SwiftLogix,Referral,Delivered,1030.0,159.0,0.0,466.0,60.0,0.0,871.0,871.0,0.0,466.0,60.0,25.0,320.0,False,700-999
BB507676,2025-08-10,C105989,Pune,Maharashtra,Tier2,110435,Haircare,COD,BharatShip,Influencer,RTO,861.0,96.0,0.0,421.0,74.0,115.0,765.0,0.0,0.0,63.15,189.0,0.0,-252.15,True,700-999
BB513406,2025-11-01,C104501,Lucknow,Uttar Pradesh,Tier2,110568,Skincare,COD,ZipEx,Meta Ads,Delivered,565.0,43.0,0.0,271.0,109.0,0.0,522.0,522.0,0.0,271.0,109.0,25.0,117.0,False,500-699
BB501714,2025-06-25,C105853,Jaipur,Rajasthan,Tier2,110519,Haircare,COD,ZipEx,Meta Ads,Delivered,767.0,106.0,0.0,414.0,71.0,0.0,661.0,661.0,0.0,414.0,71.0,25.0,151.0,False,500-699
BB535737,2025-04-29,C114591,Bengaluru,Karnataka,Metro,110078,Haircare,Prepaid,SwiftLogix,Google Ads,Delivered,957.0,58.0,0.0,487.0,71.0,0.0,899.0,899.0,0.0,487.0,71.0,17.98,323.02,False,700-999
BB519842,2026-01-29,C108946,Guwahati,Assam,Tier3,110680,Home Cleaning,COD,BharatShip,Meta Ads,Delivered,320.0,47.0,49.0,207.0,127.0,0.0,273.0,273.0,49.0,207.0,127.0,25.0,-37.0,True,Under 300
BB526396,2025-07-16,C115706,Bengaluru,Karnataka,Metro,110085,Household Staples,COD,ZipEx,Google Ads,Delivered,347.0,8.0,49.0,275.0,58.0,0.0,339.0,339.0,49.0,275.0,58.0,25.0,30.0,False,300-499
BB512098,2026-03-29,C100048,Delhi,Delhi,Metro,110204,Haircare,Prepaid,ZipEx,Organic,Delivered,767.0,156.0,0.0,343.0,66.0,0.0,611.0,611.0,0.0,343.0,66.0,12.22,189.78,False,500-699
BB514768,2025-08-14,C100136,Mumbai,Maharashtra,Metro,110190,Skincare,Prepaid,SwiftLogix,Referral,Delivered,703.0,249.0,49.0,346.0,59.0,0.0,454.0,454.0,49.0,346.0,59.0,10.06,87.94,False,300-499
BB506296,2025-07-29,C104817,Indore,Madhya Pradesh,Tier2,110645,Home Cleaning,COD,SwiftLogix,Google Ads,Delivered,886.0,151.0,0.0,611.0,82.0,0.0,735.0,735.0,0.0,611.0,82.0,25.0,17.0,False,700-999
BB504684,2025-04-25,C110409,Chennai,Tamil Nadu,Metro,110379,Skincare,COD,SwiftLogix,Meta Ads,Delivered,884.0,195.0,0.0,376.0,66.0,0.0,689.0,689.0,0.0,376.0,66.0,25.0,222.0,False,500-699
BB501352,2025-09-16,C101264,Delhi,Delhi,Metro,110232,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,560.0,66.0,49.0,403.0,53.0,0.0,494.0,494.0,49.0,403.0,53.0,10.86,76.14,False,300-499
BB529840,2026-02-19,C102326,Bengaluru,Karnataka,Metro,110022,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,636.0,53.0,0.0,450.0,54.0,0.0,583.0,583.0,0.0,450.0,54.0,11.66,67.34,False,500-699
BB508054,2025-12-28,C112930,Bengaluru,Karnataka,Metro,110029,Skincare,Prepaid,ZipEx,Meta Ads,Delivered,1206.0,176.0,0.0,456.0,66.0,0.0,1030.0,1030.0,0.0,456.0,66.0,20.6,487.4,False,1000+
BB502177,2025-06-16,C105500,Bhagalpur,Bihar,Tier3,110820,Haircare,COD,BharatShip,Referral,Delivered,816.0,127.0,0.0,458.0,135.0,0.0,689.0,689.0,0.0,458.0,135.0,25.0,71.0,False,500-699
BB536480,2025-09-13,C102788,Pune,Maharashtra,Tier2,110463,Household Staples,Prepaid,SwiftLogix,Organic,Delivered,441.0,76.0,49.0,359.0,104.0,0.0,365.0,365.0,49.0,359.0,104.0,8.28,-57.28,True,300-499
BB501838,2025-10-02,C102592,Delhi,Delhi,Metro,110246,Haircare,Prepaid,ZipEx,Meta Ads,Delivered,1210.0,127.0,0.0,644.0,57.0,0.0,1083.0,1083.0,0.0,644.0,57.0,21.66,360.34,False,1000+
BB535675,2025-12-18,C100087,Bhagalpur,Bihar,Tier3,110834,Household Staples,COD,BharatShip,Organic,Delivered,323.0,11.0,49.0,249.0,102.0,0.0,312.0,312.0,49.0,249.0,102.0,25.0,-15.0,True,300-499
BB532994,2025-06-08,C101685,Indore,Madhya Pradesh,Tier2,110631,Home Cleaning,Prepaid,SwiftLogix,Influencer,Cancelled,501.0,31.0,49.0,343.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300-499
BB539417,2025-10-26,C110601,Bengaluru,Karnataka,Metro,110092,Household Staples,COD,SwiftLogix,Influencer,Delivered,515.0,31.0,49.0,443.0,73.0,0.0,484.0,484.0,49.0,443.0,73.0,25.0,-8.0,True,300-499
BB522504,2025-10-02,C109284,Mumbai,Maharashtra,Metro,110127,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,536.0,107.0,49.0,395.0,47.0,0.0,429.0,429.0,49.0,395.0,47.0,25.0,11.0,False,300-499
BB513211,2026-03-15,C101976,Chennai,Tamil Nadu,Metro,110358,Household Staples,Prepaid,SwiftLogix,Organic,Delivered,294.0,21.0,49.0,243.0,77.0,0.0,273.0,273.0,49.0,243.0,77.0,6.44,-4.44,True,Under 300
BB518333,2025-07-06,C109583,Bengaluru,Karnataka,Metro,110050,Household Staples,Prepaid,SwiftLogix,Organic,Delivered,265.0,17.0,49.0,211.0,61.0,0.0,248.0,248.0,49.0,211.0,61.0,5.94,19.06,False,Under 300
BB523632,2025-10-04,C102615,Mumbai,Maharashtra,Metro,110183,Haircare,COD,ZipEx,Meta Ads,Delivered,1002.0,46.0,0.0,481.0,74.0,0.0,956.0,956.0,0.0,481.0,74.0,25.0,376.0,False,700-999
BB500617,2025-12-26,C100643,Delhi,Delhi,Metro,110204,Baby Care,COD,ZipEx,Google Ads,Delivered,552.0,68.0,49.0,350.0,65.0,0.0,484.0,484.0,49.0,350.0,65.0,25.0,93.0,False,300-499
BB504754,2025-09-10,C107151,Pune,Maharashtra,Tier2,110435,Haircare,COD,BharatShip,Meta Ads,Delivered,585.0,119.0,49.0,323.0,83.0,0.0,466.0,466.0,49.0,323.0,83.0,25.0,84.0,False,300-499
BB517501,2025-04-01,C103084,Kochi,Kerala,Tier2,110610,Baby Care,Prepaid,BharatShip,Influencer,Delivered,381.0,52.0,49.0,233.0,96.0,0.0,329.0,329.0,49.0,233.0,96.0,7.56,41.44,False,300-499
BB516777,2025-05-14,C102687,Hyderabad,Telangana,Metro,110302,Home Cleaning,Prepaid,ZipEx,Meta Ads,Delivered,360.0,19.0,49.0,273.0,52.0,0.0,341.0,341.0,49.0,273.0,52.0,7.8,57.2,False,300-499
BB501641,2025-12-04,C105720,Hyderabad,Telangana,Metro,110309,Haircare,Prepaid,SwiftLogix,Google Ads,Cancelled,895.0,22.0,0.0,409.0,0.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,False,700-999
BB502607,2026-01-15,C103715,Guwahati,Assam,Tier3,110666,Household Staples,COD,BharatShip,Meta Ads,Delivered,642.0,4.0,0.0,539.0,100.0,0.0,638.0,638.0,0.0,539.0,100.0,25.0,-26.0,True,500-699
BB519938,2025-04-12,C104246,Delhi,Delhi,Metro,110232,Household Staples,COD,SwiftLogix,Organic,Delivered,716.0,53.0,0.0,567.0,55.0,0.0,663.0,663.0,0.0,567.0,55.0,25.0,16.0,False,500-699
BB518073,2025-07-20,C102116,Bhagalpur,Bihar,Tier3,110820,Baby Care,COD,BharatShip,Meta Ads,Delivered,626.0,41.0,0.0,402.0,116.0,0.0,585.0,585.0,0.0,402.0,116.0,25.0,42.0,False,500-699
BB526143,2025-07-13,C108871,Chennai,Tamil Nadu,Metro,110379,Household Staples,Prepaid,BharatShip,Referral,Delivered,684.0,51.0,0.0,570.0,70.0,0.0,633.0,633.0,0.0,570.0,70.0,12.66,-19.66,True,500-699
BB538775,2025-08-23,C103790,Mumbai,Maharashtra,Metro,110155,Haircare,Prepaid,SwiftLogix,Google Ads,Delivered,408.0,17.0,49.0,208.0,57.0,0.0,391.0,391.0,49.0,208.0,57.0,8.8,166.2,False,300-499
BB505583,2025-10-28,C108194,Lucknow,Uttar Pradesh,Tier2,110547,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,948.0,226.0,0.0,652.0,101.0,0.0,722.0,722.0,0.0,652.0,101.0,14.44,-45.44,True,700-999
BB508145,2025-06-19,C105923,Chennai,Tamil Nadu,Metro,110393,Skincare,Prepaid,SwiftLogix,Google Ads,Delivered,1011.0,180.0,0.0,387.0,52.0,0.0,831.0,831.0,0.0,387.0,52.0,16.62,375.38,False,700-999
BB528272,2025-07-08,C114869,Siliguri,West Bengal,Tier3,110764,Household Staples,COD,ZipEx,Organic,RTO,529.0,102.0,49.0,417.0,138.0,214.0,427.0,0.0,0.0,62.55,352.0,0.0,-414.55,True,300-499
BB535364,2025-08-08,C102065,Gorakhpur,Uttar Pradesh,Tier3,110792,Home Cleaning,COD,ZipEx,Google Ads,Delivered,549.0,25.0,0.0,391.0,140.0,0.0,524.0,524.0,0.0,391.0,140.0,25.0,-32.0,True,500-699
BB506908,2025-05-04,C110941,Bengaluru,Karnataka,Metro,110064,Baby Care,COD,SwiftLogix,Meta Ads,RTO,1528.0,116.0,0.0,899.0,67.0,104.0,1412.0,0.0,0.0,134.85,171.0,0.0,-305.85,True,1000+
BB517694,2025-05-02,C103050,Chennai,Tamil Nadu,Metro,110393,Household Staples,Prepaid,ZipEx,Google Ads,Delivered,499.0,91.0,49.0,401.0,68.0,0.0,408.0,408.0,49.0,401.0,68.0,9.14,-21.14,True,300-499
BB527348,2025-10-15,C112263,Jaipur,Rajasthan,Tier2,110484,Haircare,COD,SwiftLogix,Meta Ads,Delivered,958.0,399.0,0.0,475.0,79.0,0.0,559.0,559.0,0.0,475.0,79.0,25.0,-20.0,True,500-699
BB511686,2025-07-12,C113911,Chennai,Tamil Nadu,Metro,110351,Skincare,COD,SwiftLogix,Influencer,Delivered,945.0,102.0,0.0,399.0,62.0,0.0,843.0,843.0,0.0,399.0,62.0,25.0,357.0,False,700-999
BB514573,2025-05-11,C106941,Bhagalpur,Bihar,Tier3,110834,Skincare,COD,BharatShip,Meta Ads,Delivered,1040.0,117.0,0.0,447.0,135.0,0.0,923.0,923.0,0.0,447.0,135.0,25.0,316.0,False,700-999
BB506344,2025-04-11,C103685,Mumbai,Maharashtra,Metro,110176,Home Cleaning,Prepaid,ZipEx,Organic,Delivered,477.0,40.0,49.0,348.0,71.0,0.0,437.0,437.0,49.0,348.0,71.0,9.72,57.28,False,300-499
BB529648,2025-11-29,C102038,Guwahati,Assam,Tier3,110659,Skincare,COD,BharatShip,Google Ads,Delivered,1360.0,194.0,0.0,632.0,116.0,0.0,1166.0,1166.0,0.0,632.0,116.0,25.0,393.0,False,1000+
BB539511,2025-09-05,C112028,Gorakhpur,Uttar Pradesh,Tier3,110778,Home Cleaning,COD,BharatShip,Influencer,Delivered,558.0,37.0,0.0,373.0,120.0,0.0,521.0,521.0,0.0,373.0,120.0,25.0,3.0,False,500-699
BB523270,2025-09-08,C103715,Gorakhpur,Uttar Pradesh,Tier3,110792,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,435.0,57.0,49.0,320.0,144.0,0.0,378.0,378.0,49.0,320.0,144.0,8.54,-45.54,True,300-499
BB506218,2026-03-05,C111500,Siliguri,West Bengal,Tier3,110743,Haircare,COD,BharatShip,Organic,Delivered,462.0,40.0,49.0,272.0,120.0,0.0,422.0,422.0,49.0,272.0,120.0,25.0,54.0,False,300-499
BB509510,2025-04-26,C115406,Hyderabad,Telangana,Metro,110316,Haircare,COD,ZipEx,Influencer,RTO,422.0,16.0,49.0,225.0,58.0,90.0,406.0,0.0,0.0,33.75,148.0,0.0,-181.75,True,300-499
BB530427,2025-11-15,C108941,Mumbai,Maharashtra,Metro,110134,Home Cleaning,Prepaid,SwiftLogix,Influencer,Delivered,523.0,33.0,49.0,352.0,47.0,0.0,490.0,490.0,49.0,352.0,47.0,10.78,129.22,False,300-499
BB503323,2025-09-16,C107767,Hyderabad,Telangana,Metro,110295,Skincare,COD,ZipEx,Meta Ads,Delivered,1012.0,67.0,0.0,484.0,67.0,0.0,945.0,945.0,0.0,484.0,67.0,25.0,369.0,False,700-999
BB512235,2025-10-12,C110438,Hyderabad,Telangana,Metro,110330,Baby Care,Prepaid,SwiftLogix,Google Ads,Delivered,684.0,16.0,0.0,446.0,62.0,0.0,668.0,668.0,0.0,446.0,62.0,13.36,146.64,False,500-699
BB530043,2026-01-09,C106384,Bengaluru,Karnataka,Metro,110001,Household Staples,COD,ZipEx,Meta Ads,Delivered,459.0,97.0,49.0,395.0,62.0,0.0,362.0,362.0,49.0,395.0,62.0,25.0,-71.0,True,300-499
BB500879,2025-05-08,C102188,Guwahati,Assam,Tier3,110680,Home Cleaning,Prepaid,BharatShip,Google Ads,Delivered,450.0,16.0,49.0,327.0,96.0,0.0,434.0,434.0,49.0,327.0,96.0,9.66,50.34,False,300-499
BB505011,2025-04-27,C113618,Hyderabad,Telangana,Metro,110316,Home Cleaning,COD,ZipEx,Organic,Delivered,608.0,12.0,0.0,456.0,66.0,0.0,596.0,596.0,0.0,456.0,66.0,25.0,49.0,False,500-699
BB529274,2025-07-05,C103468,Lucknow,Uttar Pradesh,Tier2,110561,Baby Care,Prepaid,BharatShip,Organic,Delivered,455.0,41.0,49.0,275.0,97.0,0.0,414.0,414.0,49.0,275.0,97.0,9.26,81.74,False,300-499
BB512102,2025-04-04,C112552,Jaipur,Rajasthan,Tier2,110498,Household Staples,COD,BharatShip,Google Ads,Delivered,630.0,82.0,0.0,509.0,84.0,0.0,548.0,548.0,0.0,509.0,84.0,25.0,-70.0,True,500-699
BB505086,2026-03-22,C113610,Hyderabad,Telangana,Metro,110330,Haircare,COD,ZipEx,Meta Ads,Delivered,429.0,11.0,49.0,215.0,64.0,0.0,418.0,418.0,49.0,215.0,64.0,25.0,163.0,False,300-499
BB509893,2025-10-31,C111580,Hyderabad,Telangana,Metro,110323,Household Staples,Prepaid,ZipEx,Meta Ads,Delivered,370.0,37.0,49.0,299.0,66.0,0.0,333.0,333.0,49.0,299.0,66.0,7.64,9.36,False,300-499
BB525048,2025-10-24,C114061,Bengaluru,Karnataka,Metro,110050,Skincare,Prepaid,ZipEx,Influencer,Delivered,692.0,65.0,0.0,344.0,78.0,0.0,627.0,627.0,0.0,344.0,78.0,12.54,192.46,False,500-699
BB509381,2025-07-30,C115900,Bengaluru,Karnataka,Metro,110043,Haircare,Prepaid,ZipEx,Meta Ads,Delivered,760.0,114.0,0.0,415.0,67.0,0.0,646.0,646.0,0.0,415.0,67.0,12.92,151.08,False,500-699
BB518296,2025-07-19,C111724,Chennai,Tamil Nadu,Metro,110358,Baby Care,COD,SwiftLogix,Google Ads,Delivered,832.0,66.0,0.0,508.0,54.0,0.0,766.0,766.0,0.0,508.0,54.0,25.0,179.0,False,700-999
BB525316,2026-03-27,C112083,Pune,Maharashtra,Tier2,110421,Skincare,Prepaid,SwiftLogix,Organic,Delivered,869.0,42.0,0.0,356.0,88.0,0.0,827.0,827.0,0.0,356.0,88.0,16.54,366.46,False,700-999
BB503354,2026-01-03,C110062,Chennai,Tamil Nadu,Metro,110407,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,691.0,108.0,0.0,299.0,64.0,0.0,583.0,583.0,0.0,299.0,64.0,11.66,208.34,False,500-699
BB504867,2026-01-05,C109801,Indore,Madhya Pradesh,Tier2,110638,Skincare,COD,ZipEx,Meta Ads,Delivered,638.0,60.0,0.0,268.0,66.0,0.0,578.0,578.0,0.0,268.0,66.0,25.0,219.0,False,500-699
BB517793,2026-03-30,C104217,Bengaluru,Karnataka,Metro,110015,Home Cleaning,Prepaid,ZipEx,Google Ads,RTO,251.0,68.0,49.0,191.0,69.0,107.0,183.0,0.0,0.0,28.65,176.0,0.0,-204.65,True,Under 300
BB513674,2025-09-28,C104761,Jaipur,Rajasthan,Tier2,110484,Haircare,COD,ZipEx,Google Ads,Delivered,751.0,207.0,0.0,393.0,90.0,0.0,544.0,544.0,0.0,393.0,90.0,25.0,36.0,False,500-699
BB534808,2025-12-10,C102837,Bhagalpur,Bihar,Tier3,110841,Home Cleaning,COD,BharatShip,Meta Ads,RTO,529.0,60.0,49.0,368.0,96.0,149.0,469.0,0.0,0.0,55.199999999999996,245.0,0.0,-300.2,True,300-499
BB518914,2025-06-24,C108758,Jaipur,Rajasthan,Tier2,110498,Household Staples,COD,ZipEx,Google Ads,Delivered,680.0,30.0,0.0,560.0,90.0,0.0,650.0,650.0,0.0,560.0,90.0,25.0,-25.0,True,500-699
